pano_id,date,lat,lng,geoid10,GroupCount,mean_pcnt_road,mean_pcnt_sidewalk,mean_pcnt_building,mean_pcnt_wall,mean_pcnt_fence,mean_pcnt_pole,mean_pcnt_traffic_light,mean_pcnt_traffic_sign,mean_pcnt_vegetation,mean_pcnt_terrain,mean_pcnt_sky,mean_pcnt_person,mean_pcnt_rider,mean_pcnt_car,mean_pcnt_truck,mean_pcnt_bus,mean_pcnt_train,mean_pcnt_motorcycle,mean_pcnt_bicycle,mean_pcnt_unlabeled
cRhgeBBaBpBzdREh24nPAA,2018-08,41.9904318765389,-87.692760484159,170310208014003,4,0.269403483072917,0.0242431640625,0.111417643229167,0.00212646484375,0.00665201822916667,0.0098291015625,8.13802083333333e-05,0.004921875,0.0937443033854167,0.0899064127604167,0.3459423828125,0.000138346354166667,0,0.0310872395833333,0.000118815104166667,0,0,0,0.00021484375,0.0101725260416667
s3JU1-MTYBVSdDaxGT9epw,2018-08,41.9904289536327,-87.693002446755,170310208014003,4,0.2570458984375,0.0624178059895833,0.0945027669270833,0.017197265625,0.00971272786458333,0.0116048177083333,0,0.00409586588541667,0.179698079427083,0.043447265625,0.27332763671875,0.000523274739583333,0,0.0228328450520833,0.00654622395833333,9.765625e-06,0,0,0,0.0170377604166667
ijwKvFUcMa1XJJQVeh9eEA,2018-10,41.9905228471808,-87.691845264241,170310208021017,4,0.191739908854167,0.0348063151041667,0.159849446614583,0.0008154296875,0.0132706705729167,0.00717366536458333,0.000243326822916667,0.00454915364583333,0.113972981770833,0.0838932291666667,0.279139811197917,0.0009716796875,0,0.09499755859375,0.0005517578125,0.000213216145833333,0,0,0.000110677083333333,0.013701171875
n2xoyoHmyFerJAqCW4LgVQ,2018-10,41.9905347015346,-87.6910599952635,170310208021017,4,0.203837076822917,0.0391642252604167,0.0612801106770833,0.0014013671875,0.0228059895833333,0.01448974609375,0.000215657552083333,0.0050244140625,0.208257649739583,0.0787532552083333,0.253751627604167,0.000464680989583333,0,0.0737361653645833,0.000308430989583333,4.06901041666667e-06,0,0,0,0.0365055338541667
FpyMCSQ8QwaIg63K4SohBw,2018-10,41.9952279842824,-87.6555698527881,170310301032001,4,0.221363118489583,0.0379549153645833,0.0344840494791667,0.00163981119791667,0.0719059244791667,0.00449055989583333,8.38216145833333e-05,0.00293782552083333,0.406311848958333,0.0984627278645833,0.0896028645833333,3.173828125e-05,0,0.0238199869791667,0,0,0,0,0,0.00691080729166667
ky_eBZoVTiU2Q7KZx0BJjQ,2018-10,41.9948111384874,-87.6555392955237,170310301032001,4,0.222760416666667,0.0441446940104167,0.122010091145833,0,0.0735213216145833,0.0126106770833333,0.000506184895833333,0.00502685546875,0.2939794921875,0.09769287109375,0.10311767578125,0.00328369140625,4.23177083333333e-05,0.01084228515625,0,0.000152180989583333,0,0,0,0.0103092447916667
WpsisBc1Kkz71W2WE5XOqQ,2018-10,41.9981779170903,-87.6614117230502,170310302001001,4,0.227714029947917,0.0932177734375,0.33673828125,0.00027587890625,0.0394327799479167,0.0123478190104167,0.000478515625,0.0032470703125,0.10923095703125,0.00476643880208333,0.118157552083333,0.0011962890625,0,0.0240592447916667,0.0027880859375,0.00019287109375,0,0,7.32421875e-06,0.0261490885416667
cFKLDumoSd58jotH0ZkUkg,2018-10,41.9981842,-87.6611974,170310302001001,4,0.256993001302083,0.05954345703125,0.2633642578125,0.00259358723958333,0.0437996419270833,0.0190958658854167,0.000469563802083333,0.00309244791666667,0.0769368489583333,0.00909261067708333,0.185204264322917,0.0035888671875,0,0.02354736328125,0.006435546875,0.0110392252604167,0,0,0,0.0352034505208333
5QmjpTGwRBmzuxjOlD3aCA,2018-07,41.9893610544564,-87.6602971544449,170310305001007,4,0.273865559895833,0.0644352213541667,0.117157389322917,0.0103605143229167,0.0263240559895833,0.0118025716145833,0.000394694010416667,0.00464436848958333,0.236802571614583,0.0126123046875,0.167306315104167,0.00133382161458333,0,0.0410847981770833,0.00505696614583333,3.25520833333333e-06,0,3.25520833333333e-06,0.003115234375,0.0236971028645833
Y29dvPbO0awtEqmrBCZXdQ,2018-07,41.9890683806125,-87.6603831515616,170310305001007,4,0.274248860677083,0.04599365234375,0.116171875,0.000288899739583333,0.0397721354166667,0.0100431315104167,0.00122884114583333,0.00959065755208333,0.256206868489583,0.0462483723958333,0.15457763671875,0.00111735026041667,2.52278645833333e-05,0.0215413411458333,0.00054443359375,4.8828125e-06,0,0.000509440104166667,5.615234375e-05,0.0218302408854167
MGlP_68j2FKK_zF7G8nvzA,2018-07,41.9804312737198,-87.6551000742691,170310307021000,4,0.193799641927083,0.06912109375,0.104021809895833,0.000504557291666667,0.088056640625,0.00935872395833333,0.000162760416666667,0.0034814453125,0.338626302083333,0.0979109700520833,0.0603263346354167,0.000467936197916667,7.32421875e-06,0.0155159505208333,0.00111897786458333,0,0,7.32421875e-06,0.00160725911458333,0.0159049479166667
bEr_kIOSKagUK-y3KZ3rLw,2018-07,41.9806043810736,-87.6551106910867,170310307021000,4,0.172127278645833,0.0562166341145833,0.0822664388020833,0.000185546875,0.108994954427083,0.00716959635416667,9.60286458333333e-05,0.00335286458333333,0.392351888020833,0.0913427734375,0.0343302408854167,0.000215657552083333,0,0.003056640625,0.0223291015625,0,0,0,0,0.02596435546875
2qq_N0L0nTpixd0q_keOOg,2018-11,41.9724901794101,-87.6696076459362,170310310002005,4,0.193850911458333,0.0235595703125,0.137801920572917,0,0.0191251627604167,0.005654296875,8.87044270833333e-05,0.00515380859375,0.359015299479167,0.1004443359375,0.0882552083333333,0.000185546875,0,0.0575960286458333,0,3.01106770833333e-05,0,0,0,0.00923909505208333
JNGe9YuG-qiUIXBuOd8ytw,2018-07,41.97329490876,-87.6711350421828,170310310002005,4,0.175850423177083,0.0910636393229167,0.139732259114583,0.000365397135416667,0.0103076171875,0.01186279296875,1.953125e-05,0.00334554036458333,0.133697916666667,0.0653865559895833,0.26928466796875,0.00153727213541667,0.000396321614583333,0.0682568359375,0.0013525390625,1.38346354166667e-05,0,0,0.000289713541666667,0.0272371419270833
L05bn1mgSkz3uJZpQCnfLQ,2018-07,41.9743562017626,-87.6680063765428,170310311003002,4,0.224642740885417,0.0711954752604167,0.280811360677083,0.0113875325520833,0.0479296875,0.02784912109375,0.000515950520833333,0.00948974609375,0.176664225260417,0.0301505533854167,0.0998575846354167,0.00052978515625,0,0.0104622395833333,0,0,0,0,1.38346354166667e-05,0.00850016276041667
mZb64mRiwKO6MzWNeHMh6g,2018-11,41.9746569396347,-87.6682390200021,170310311003002,4,0.253353678385417,0.102099609375,0.289033203125,0.0337052408854167,0.0587638346354167,0.01736572265625,0.00010009765625,0.00560872395833333,0.13858642578125,0,0.0852425130208333,5.20833333333333e-05,0,0.00755045572916667,0,0,0,0,0,0.00853841145833333
IANPOPAhrsLcI3xTNPYfog,2018-10,41.9556994332606,-87.6467155057092,170310314005005,4,0.177562662760417,0.09707763671875,0.26119873046875,0,0.0677530924479167,0.00989095052083333,9.92838541666667e-05,0.00343424479166667,0.203365885416667,0.0131005859375,0.0800113932291667,0.00188151041666667,0.0014599609375,0.0513956705729167,0.00121175130208333,0,0,0.011220703125,0.00238525390625,0.01695068359375
LYsej8U4xBbqkbHP5jgmrg,2018-10,41.9557148488836,-87.6457091357306,170310314005005,4,0.165315755208333,0.100679524739583,0.104095052083333,3.01106770833333e-05,0.0576163736979167,0.0101708984375,0.000196940104166667,0.00449625651041667,0.235597330729167,0.0686100260416667,0.181116536458333,0.000186360677083333,0,0.02122314453125,8.95182291666667e-06,6.51041666666667e-06,0,0,0.00014892578125,0.0505013020833333
D6hIzSirl-U9VaBe80_IAQ,2018-07,41.9630159316009,-87.6547491834941,170310315021003,4,0.218629557291667,0.0451708984375,0.0586580403645833,0.00228678385416667,0.0537980143229167,0.0082861328125,0.0003173828125,0.00883544921875,0.373572591145833,0.0181925455729167,0.0801847330729167,0.00125569661458333,0,0.1171142578125,0.00192301432291667,1.13932291666667e-05,0,0,0,0.0117635091145833
xYFRxszwWqyDhLAL1xR4RQ,2018-07,41.9631094742456,-87.6547518259932,170310315021003,4,0.243458658854167,0.04443603515625,0.06927001953125,0,0.0451139322916667,0.0109977213541667,6.51041666666667e-05,0.00681315104166667,0.303101399739583,0.00835530598958333,0.15169677734375,0.00132080078125,0,0.0994978841145833,8.46354166666667e-05,0,0,0,0,0.01578857421875
eI2-1IWeeufTwD2xNu2Ahw,2018-11,41.965336965569,-87.6611373097011,170310317002002,4,0.271038411458333,0.0809814453125,0.107078450520833,1.54622395833333e-05,0.0283186848958333,0.0135392252604167,0.00209554036458333,0.00385335286458333,0.238328450520833,0.0399308268229167,0.176676432291667,0.00158610026041667,8.13802083333333e-07,0.0129752604166667,0.000684407552083333,0.000584309895833333,0,0,0.000347493489583333,0.02196533203125
iVp26OT0yOyipkgnTXAf3A,2018-07,41.9661354653537,-87.6610704524424,170310317002002,4,0.13995849609375,0.0349055989583333,0.0582958984375,0,0.09568603515625,0.00513102213541667,0.000148111979166667,0.0022021484375,0.455771484375,0.0243180338541667,0.00237874348958333,0,0,0.165950520833333,0.000321451822916667,0,0,0,0.0007177734375,0.0142146809895833
PNg1ggroTKvEq4NLYubrSw,2018-11,41.9688716021701,-87.6699662982889,170310318001003,4,0.236181640625,0.0262003580729167,0.183540852864583,0,0.0317789713541667,0.0211433919270833,0.00122721354166667,0.00536865234375,0.0382942708333333,0.00199381510416667,0.286915690104167,0.000371907552083333,0,0.13552978515625,0.00409016927083333,0.0016943359375,0,0,0.000113118489583333,0.0255558268229167
Vq1J2lvTv8ID5SUlHQXCrg,2018-07,41.9688370309522,-87.669501900492,170310318001003,4,0.276654459635417,0.0640641276041667,0.16466552734375,0,0.00187418619791667,0.0251497395833333,0.00583902994791667,0.00754557291666667,0.03337158203125,0.00521891276041667,0.329325358072917,0.00227620442708333,8.7890625e-05,0.0605086263020833,0.00059326171875,0.0064599609375,0,0.0001513671875,0.000171712239583333,0.01604248046875
F7UGaFkRNmZw2piNWpDaHg,2018-07,41.9781716540331,-87.6794678590293,170310401001032,4,0.21989013671875,0.0343229166666667,0.134033203125,0.000674641927083333,0.01624267578125,0.00338460286458333,0.000245768229166667,0.00172770182291667,0.3476611328125,0.00753336588541667,0.0908487955729167,0.00023193359375,0,0.1373095703125,0,0,0,0,0,0.0058935546875
vBVx4uyioKE9HWcgLG4C1Q,2018-07,41.9780817567218,-87.6794644983821,170310401001032,4,0.23500244140625,0.0529484049479167,0.0918863932291667,0.00816813151041667,0.03646240234375,0.00525309244791667,0.000191243489583333,0.00369222005208333,0.337058919270833,0.00372151692708333,0.114119466145833,0,0,0.105042317708333,0.00055419921875,0,0,0,0.0012939453125,0.00460530598958333
4w2hmW2nw9JDwf2QskJVOg,2018-10,41.9763189308744,-87.6989304613981,170310402012004,4,0.239342447916667,0.0930655924479167,0.3043603515625,0.02506103515625,0.0206388346354167,0.00947184244791667,0.000400390625,0.00372639973958333,0.165987141927083,0.00375651041666667,0.0841219075520833,0,0,0.0442097981770833,0,0,0,1.708984375e-05,2.76692708333333e-05,0.00581298828125
RT5H_Wgug_tyyl1fPLaL-w,2018-10,41.9759678103395,-87.6989271956655,170310402012004,4,0.2822705078125,0.0935750325520833,0.20915283203125,0,0.0567667643229167,0.0223380533854167,0.00661214192708333,0.00710286458333333,0.0642561848958333,0.00692301432291667,0.220716959635417,0.000553385416666667,0,0.0109757486979167,0.000135091145833333,0,0,0,0.000126139322916667,0.0184952799479167
4Ma7GP3DCAmCtUiOXrng4Q,2018-07,41.9767730364081,-87.692602428218,170310402022003,4,0.145756022135417,0.0522086588541667,0.147305501302083,0.00756266276041667,0.02790771484375,0.00627766927083333,0.000105794270833333,0.00514322916666667,0.154213053385417,0.0538688151041667,0.2430078125,1.62760416666667e-05,0,0.105499674479167,7.16145833333333e-05,0,0,0.00857259114583333,0.001123046875,0.04135986328125
i6XZtMPb0vbX1XGXkifzVw,2015-10,41.9774506675104,-87.6925002348901,170310402022003,4,0.279138997395833,0.0623551432291667,0.215079752604167,0.000693359375,0.023076171875,0.0150569661458333,0.000826822916666667,0.00377360026041667,0.05638671875,0.00848551432291667,0.283843587239583,0.00270263671875,0,0.0338810221354167,0.0003369140625,0,0,0,0.00018310546875,0.0141796875
0LY0CZZe0X_RuOLMArxB-Q,2018-07,41.9688885544321,-87.6762062054981,170310404025010,4,0.25365966796875,0.0946028645833333,0.12529541015625,0.00718017578125,0.00779134114583333,0.01335205078125,0.0031787109375,0.00485595703125,0.188726399739583,0.0547542317708333,0.212523600260417,0.00218424479166667,0.000606282552083333,0.0160929361979167,0.000568033854166667,0,0,0,0.000143229166666667,0.01448486328125
Tg-7cGHWnk4JC_eOIbL4og,2018-07,41.9689103424683,-87.6777006379609,170310404025010,4,0.176002604166667,0.0397379557291667,0.305270182291667,0.0032470703125,0.009814453125,0.0110579427083333,0.000785319010416667,0.00594482421875,0.119163411458333,0.0973543294270833,0.145310872395833,4.72005208333333e-05,8.62630208333333e-05,0.07147216796875,0.00178792317708333,0,0,0.0001513671875,0.000315755208333333,0.0124503580729167
buFlluwOWPDRFrQS6srr3Q,2018-07,41.9658198894044,-87.6937078982112,170310407003008,4,0.221826171875,0.102892252604167,0.102134602864583,0.00025634765625,0.01415283203125,0.01417236328125,0.000865071614583333,0.0061083984375,0.309189453125,0.0211140950520833,0.137772623697917,0.00321533203125,0,0.0353629557291667,8.7890625e-05,0,0,0,0.00442220052083333,0.0264274088541667
iJX6kTqv0ww2vPUnV1HnJQ,2018-07,41.9659370862083,-87.693715498527,170310407003008,4,0.200779622395833,0.06419189453125,0.1528564453125,0.00269775390625,0.0249186197916667,0.018193359375,0.00285481770833333,0.005849609375,0.275823567708333,0.00337972005208333,0.130049641927083,0.00247233072916667,0,0.10069580078125,0,0,0,0,0.00689860026041667,0.00833821614583333
-79NmNwNyQ6IQgWz6GM5YA,2018-11,41.9614705535224,-87.6772006685335,170310501001006,4,0.233038736979167,0.0980192057291667,0.120030924479167,0.000958658854166667,0.02540283203125,0.0112662760416667,0.00095458984375,0.00307047526041667,0.2631884765625,0.0139347330729167,0.15272705078125,0.000923665364583333,0,0.04816650390625,0.01779052734375,8.95182291666667e-06,0,0,0,0.0105183919270833
W6UDTmUlZE3TBfBtDj-MIg,2018-06,41.9614330443749,-87.6767278004764,170310501001006,4,0.200061848958333,0.0933837890625,0.307466634114583,0.000943196614583333,0.00665201822916667,0.0210945638020833,0.000358072916666667,0.01468994140625,0.107876790364583,0.00336018880208333,0.150702311197917,0.00177815755208333,0,0.0367928059895833,0.0271354166666667,0.00653727213541667,0,0,0.00109375,0.0200732421875
Suq-ivHqvpyVEMiEyDMH3A,2018-11,41.9576871164078,-87.6788568905794,170310501002005,4,0.19150146484375,0.0471240234375,0.0917179361979167,0,0.0572412109375,0.0138671875,0.009619140625,0.00545491536458333,0.307728678385417,0.0415120442708333,0.107904459635417,0.000548502604166667,0,0.088310546875,0.01997314453125,0.000455729166666667,0,0,0,0.017041015625
U_MYN8QvqmPDMizh2AQlrQ,2018-07,41.9578140619018,-87.6787007073651,170310501002005,4,0.192022298177083,0.0566731770833333,0.112278645833333,0.00577555338541667,0.0244051106770833,0.01320556640625,0.00272623697916667,0.0033984375,0.313822428385417,0.121832682291667,0.106368815104167,0.000325520833333333,0,0.03249755859375,0.00089111328125,0,0,0,0,0.01377685546875
9dkZa_Q9wGqN7WQCf9nQIA,2018-07,41.9612441689095,-87.6880787559165,170310502001004,4,0.16124755859375,0.0235945638020833,0.321220703125,0.00520426432291667,0.00447998046875,0.0204752604166667,2.36002604166667e-05,0.0055224609375,0.209580078125,0.02584716796875,0.12701904296875,0.00060791015625,7.568359375e-05,0.0373917643229167,0.0316780598958333,0.000563151041666667,0,0.000196126302083333,7.24283854166667e-05,0.0252001953125
CBpuxQbaI_DF4MMsGijBZA,2018-11,41.9613244,-87.6875645,170310502001004,4,0.262665201822917,0.0339265950520833,0.0505517578125,2.03450520833333e-05,0.0272835286458333,0.00856689453125,0.000341796875,0.0032421875,0.37147705078125,0.0704638671875,0.09578857421875,3.90625e-05,0,0.0575211588541667,0.0014453125,0,0,0,0,0.0166666666666667
-O8nFN1bF49G4RwUEq2LGg,2018-07,41.9541399252613,-87.6836744556963,170310502003014,4,0.341806640625,0.0230086263020833,0.164141438802083,8.544921875e-05,0.01414306640625,0.0111930338541667,0.00357991536458333,0.00375081380208333,0.122762858072917,0.00210205078125,0.229025065104167,0.00175862630208333,0,0.03775390625,0.00209716796875,0.0149967447916667,0,0,0,0.0277945963541667
it7EPV4eXkWRJN4OGKKTnQ,2018-07,41.9541416599881,-87.6840614194102,170310502003014,4,0.299794108072917,0.02349609375,0.174320475260417,0,0.01714111328125,0.00497802734375,0.0005419921875,0.00150227864583333,0.115284016927083,0.0010009765625,0.242268880208333,0.000546875,0,0.0630818684895833,0.02424072265625,0.0226310221354167,0,0,0,0.00917154947916667
0lNVazD-8ThEl0Enz8E0eA,2018-07,41.9541330005085,-87.6849796416946,170310502003015,4,0.1943896484375,0.0660758463541667,0.201726888020833,0.00515462239583333,0.00510904947916667,0.010546875,0.00164794921875,0.0042822265625,0.179917805989583,0.0324202473958333,0.181195475260417,0.00035400390625,0,0.0798616536458334,1.62760416666667e-06,0,0,0,0,0.0373160807291667
v0PsnuvfX-rDpbpVsvXWXA,2018-07,41.9541261481209,-87.685727140725,170310502003015,4,0.29275390625,0.0597005208333333,0.23587646484375,0.00112467447916667,0.00519694010416667,0.0125105794270833,0.000399576822916667,0.0133089192708333,0.0729654947916667,0.0101277669270833,0.22044677734375,0.000480143229166667,0,0.053037109375,0.0051513671875,6.51041666666667e-06,0,0,1.62760416666667e-06,0.01691162109375
29wdVmBc9Kqi0clr0c71Kg,2018-11,41.9501615115966,-87.6786486870665,170310505003000,4,0.1957275390625,0.0210921223958333,0.139607747395833,0,0.0690543619791667,0.00622151692708333,0.00036376953125,0.00289143880208333,0.308806966145833,0.0188444010416667,0.09244140625,0.000227864583333333,0,0.143158365885417,0,0,0,0,0,0.0015625
bWgHM32eyERXH0wxw-KAjw,2018-10,41.950501307277,-87.6787787195524,170310505003000,4,0.300953776041667,0.0619173177083333,0.183644205729167,0,0.00345947265625,0.0156787109375,0.00523763020833333,0.00500081380208333,0.204344075520833,0.01950927734375,0.160738118489583,0.00126790364583333,0.00040283203125,0.0216438802083333,0.000699055989583333,0.00412109375,0,0,1.62760416666667e-06,0.0113802083333333
SkwsJy7Jcm_I8Suz26-QYA,2018-06,41.9466513418385,-87.6834023034524,170310508001003,4,0.1262353515625,0.0401936848958333,0.18125244140625,0.00332275390625,0.021259765625,0.00676025390625,0.000856119791666667,0.00335286458333333,0.355741373697917,0.11376708984375,0.0484716796875,0.000585123697916667,0,0.0599625651041667,9.765625e-06,0,0,0,0.00278889973958333,0.0354402669270833
o3YP3bXZBrS-gjX40z5_6w,2018-07,41.9467968265864,-87.6832368396103,170310508001003,4,0.237044270833333,0.0614713541666667,0.0903263346354167,0.00032958984375,0.0151554361979167,0.01701416015625,0.00324300130208333,0.00641031901041667,0.3448876953125,0.0804435221354167,0.1015283203125,0.000143229166666667,0,0.0269156901041667,0.0002099609375,0,0,0,3.33658854166667e-05,0.01484375
DnmYeuipXz-tw97XBlxXQQ,2018-07,41.9607621356978,-87.6723885565791,170310602001004,4,0.143834635416667,0.0061572265625,0.0401505533854167,0,0.0118172200520833,0.000391438802083333,0,0.00099853515625,0.508589680989583,0.12556640625,0.0132185872395833,3.49934895833333e-05,0,0.131925455729167,0.00120279947916667,0,0,0.000171712239583333,8.13802083333333e-06,0.0159326171875
XuVWihICFam2M-Nvoz_piw,2018-07,41.9597167054339,-87.67249767818,170310602001004,4,0.194330240885417,0.0335001627604167,0.0211116536458333,0.00256266276041667,0.00920735677083333,0.00914957682291667,0.000240885416666667,0.00359375,0.3565185546875,0.1497216796875,0.157272135416667,0.00392171223958333,0,0.02305419921875,0,0,0,8.13802083333333e-07,0,0.0358146158854167
ggy4QQK_j4BSfaEkBHU7Tg,2018-07,41.9542044640254,-87.6705793999812,170310603001002,4,0.2079296875,0.011025390625,0.08848876953125,8.13802083333333e-07,0.00150309244791667,0.003974609375,6.67317708333333e-05,0.00607340494791667,0.308077799479167,0.13862060546875,0.138841959635417,0.000818684895833333,0,0.0685945638020833,1.46484375e-05,0.0162784830729167,0,0,0.00147867838541667,0.00821207682291667
k0M4HXoOL6l2XHZy933c_g,2018-07,41.9541629798241,-87.670285170565,170310603001002,4,0.226737467447917,0.0604500325520833,0.127202962239583,0.0036376953125,0.0107999674479167,0.0107747395833333,0.000279947916666667,0.009140625,0.262693684895833,0.0273592122395833,0.1659375,0.00183837890625,0,0.0516023763020833,8.13802083333333e-07,4.8828125e-06,0,0,1.13932291666667e-05,0.0415283203125
Y1bJJQSe2d-sXlOoIHJTSQ,2018-11,41.9545924,-87.6471857,170310608003001,4,0.273899739583333,0.0985530598958333,0.355916341145833,3.82486979166667e-05,0.0258992513020833,0.01011474609375,8.95182291666667e-05,0.00196207682291667,0.0673714192708333,0.00806722005208333,0.12160400390625,2.44140625e-06,0,0.0178181966145833,0.00636474609375,8.7890625e-05,0,4.150390625e-05,0.00251627604166667,0.0096533203125
_5_9iWW0VSrPNIl9IrVXEA,2018-06,41.9542565,-87.647933,170310608003001,4,0.284334309895833,0.0983447265625,0.235409342447917,0.000435384114583333,0.0401123046875,0.0133748372395833,0.000120442708333333,0.00316162109375,0.1262841796875,0.0114754231770833,0.147891438802083,0.000797526041666667,0,0.0230167643229167,0.0043017578125,0.0003564453125,0,0,0.00052978515625,0.0100537109375
9x2cK3-ynuRKRJLvYxA3xw,2018-11,41.9435774783382,-87.6538699069635,170310621001003,4,0.231717936197917,0.11975341796875,0.156893717447917,1.220703125e-05,0.0432625325520833,0.0271354166666667,0.00189615885416667,0.01344970703125,0.0159871419270833,0.000743001302083333,0.32428466796875,0.000624186197916667,0,0.00413899739583333,3.33658854166667e-05,0,0,0,0,0.0600675455729167
NV2i_sqQde0NgpoZbJj1_A,2018-11,41.9439071626425,-87.6538640904042,170310621001003,4,0.275287272135417,0.05267578125,0.295533854166667,0,0.0216015625,0.02302001953125,0.000782063802083333,0.00793782552083333,0.00257649739583333,6.75455729166667e-05,0.273448893229167,0.001025390625,0,0.036162109375,0,0,0,0,0.000244954427083333,0.00963623046875
-oD4SCHTyFQmW-m_1RRyoA,2018-07,41.9426437343071,-87.663891722943,170310623001004,4,0.204215494791667,0.0315022786458333,0.234518229166667,0.000110677083333333,0.00563151041666667,0.00999837239583333,0.00021728515625,0.00405924479166667,0.0811173502604167,0.000660807291666667,0.19955078125,0.00191487630208333,1.13932291666667e-05,0.19544189453125,0.0169856770833333,0.00017333984375,0,0,0,0.0138907877604167
Ju4EAB7HM-FpYz3hEHPBnA,2018-07,41.9434245227901,-87.6637138978949,170310623001004,4,0.188780110677083,0.0465055338541667,0.15872314453125,3.25520833333333e-06,0.0435164388020833,0.0102864583333333,0.000216471354166667,0.00584228515625,0.341151529947917,0.00634765625,0.109029134114583,0.00129069010416667,0.000166015625,0.068544921875,0.000170084635416667,0,0,5.45247395833333e-05,0.000699055989583333,0.0186726888020833
